[2020-04-18T01:40:56.563Z] | info | EstadoSituacion (EstadoOrigenX) is not associated to EAFTA_PERMISO_ESTADO!
[18-04-2020 17:45:36] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)
[18-04-2020 17:46:25] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'MHARO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 17:46:25] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '33'
[18-04-2020 17:46:44] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%1245%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%1245%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%1245%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '6') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 17:47:31] | info | Executing (cc796af7-9b55-4ed5-999e-47ff2e115c29): START TRANSACTION;
[18-04-2020 17:47:31] | info | Executing (cc796af7-9b55-4ed5-999e-47ff2e115c29): SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ;
[18-04-2020 17:47:31] | info | Executing (cc796af7-9b55-4ed5-999e-47ff2e115c29): SET autocommit = 1;
[18-04-2020 17:47:31] | info | Executing (cc796af7-9b55-4ed5-999e-47ff2e115c29): INSERT INTO "EAFTA_ACTA_DETALLE" ("ACTADET_ID","ACTA_ID","ACTIVO_ID","CODIGO","USUARIO_INGRESA","ESTADO","VALOR_COMPRA_IVA") VALUES (DEFAULT,33,18446,'AI01245','MHARO','ASS',138.74) RETURNING "ACTADET_ID" INTO :rid
[18-04-2020 17:47:31] | error | ORA-12899: el valor es demasiado grande para la columna "ERCO"."EAFTA_ACTA_DETALLE"."ESTADO" (real: 3, máximo: 2)
[18-04-2020 17:47:31] | info | Executing (cc796af7-9b55-4ed5-999e-47ff2e115c29): ROLLBACK;
[18-04-2020 17:47:31] | error | Error en creacion de detalle
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): START TRANSACTION;
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ;
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): SET autocommit = 1;
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): INSERT INTO "EAFTA_ACTA_DETALLE" ("ACTADET_ID","ACTA_ID","ACTIVO_ID","CODIGO","USUARIO_INGRESA","ESTADO","VALOR_COMPRA_IVA") VALUES (DEFAULT,33,18446,'AI01245','MHARO','A',138.74) RETURNING "ACTADET_ID" INTO :rid
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): UPDATE "EAFTA_ACTA" SET "FECHA_ACTA"=TO_TIMESTAMP_TZ('2010-02-02 07:00:00.000 +00:00','YYYY-MM-DD HH24:MI:SS.FF3 TZH:TZM'),"NUMERO_ACTA"='OFICIO EOM-GG-01249-10',"COMENTARIOS"='BAJA DE ACTIVOS INTERAGUA',"ESTADO_INICIAL"=6,"ESTADO_FINAL"=12,"USUARIO_APRUEBA"=NULL,"FECHA_APRUEBA"=NULL,"NUMERO_ACTIVOS"=2,"TOTAL_VALOR"=446.74,"ESTADO"='A55555' WHERE "ACTA_ID" = 33
[18-04-2020 18:02:45] | error | ORA-12899: el valor es demasiado grande para la columna "ERCO"."EAFTA_ACTA"."ESTADO" (real: 6, máximo: 2)
[18-04-2020 18:02:45] | info | Executing (96bbae82-3ed9-4674-bdb6-6aaf30c1d00e): ROLLBACK;
[18-04-2020 18:02:45] | error | Error en actualizar el acta
[18-04-2020 19:39:05] | info | Executing (default): select usuario_display from vw_empleado where usuario = 'JOCHOA'
[18-04-2020 19:39:05] | info | Executing (default): select habilitar_opcion, habilitar_rol from esgvw_opcion_usuario where forma = 'actaAprobar' and usuario = 'JOCHOA'
[18-04-2020 19:39:05] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'JOCHOA' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 19:39:06] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (9, 2, 3, 4, 5, 6, 7, 10, 11, 12)
[18-04-2020 19:40:45] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'JOCHOA' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 19:40:45] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '28'
[18-04-2020 19:41:35] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'JOCHOA' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 19:41:35] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (9, 2, 3, 4, 5, 6, 7, 10, 11, 12)
[18-04-2020 19:52:31] | info | Executing (default): select usuario_display from vw_empleado where usuario = 'ACARABAJO'
[18-04-2020 19:52:31] | info | Executing (default): select habilitar_opcion, habilitar_rol from esgvw_opcion_usuario where forma = 'actaAprobar' and usuario = 'ACARABAJO'
[18-04-2020 19:52:31] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 19:52:31] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (1, 2, 3, 4, 5, 13)
[18-04-2020 19:57:04] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
